data,y,y_pred
2022-03-20,1,0.16666666666666666
2022-03-27,0,0.16666666666666666
2022-04-03,0,0.16666666666666666
2022-04-10,0,0.16666666666666666
2022-04-17,2,0.16666666666666666
2022-04-24,0,0.5
2022-05-01,0,0.5
2022-05-08,0,0.5
2022-05-15,0,0.5
2022-05-22,0,0.5
2022-05-29,0,0.5
2022-06-05,0,0.0
2022-06-12,0,0.0
2022-06-19,0,0.0
2022-06-26,1,0.0
2022-07-03,0,0.0
2022-07-10,1,0.0
2022-07-17,0,0.3333333333333333
2022-07-24,0,0.3333333333333333
2022-07-31,0,0.3333333333333333
2022-08-07,0,0.3333333333333333
2022-08-14,1,0.3333333333333333
2022-08-21,0,0.3333333333333333
2022-08-28,0,0.16666666666666666
2022-09-04,1,0.16666666666666666
2022-09-11,0,0.16666666666666666
2022-09-18,0,0.16666666666666666
2022-09-25,0,0.16666666666666666
2022-10-02,0,0.16666666666666666
2022-10-09,0,0.16666666666666666
2022-10-16,0,0.16666666666666666
2022-10-23,0,0.16666666666666666
2022-10-30,0,0.16666666666666666
2022-11-06,0,0.16666666666666666
2022-11-13,0,0.16666666666666666
2022-11-20,0,0.0
2022-11-27,0,0.0
2022-12-04,0,0.0
2022-12-11,0,0.0
2022-12-18,0,0.0
2022-12-25,0,0.0
2023-01-01,0,0.0
2023-01-08,0,0.0
2023-01-15,2,0.0
2023-01-22,0,0.0
2023-01-29,0,0.0
2023-02-05,1,0.0
2023-02-12,0,0.5
2023-02-19,2,0.5
2023-02-26,3,0.5
2023-03-05,3,0.5
2023-03-12,2,0.5
2023-03-19,5,0.5
2023-03-26,8,2.5
2023-04-02,13,2.5
2023-04-09,23,2.5
2023-04-16,30,2.5
2023-04-23,21,2.5
2023-04-30,33,2.5
2023-05-07,37,21.333333333333332
2023-05-14,72,21.333333333333332
2023-05-21,46,21.333333333333332
2023-05-28,97,21.333333333333332
2023-06-04,57,21.333333333333332
2023-06-11,41,21.333333333333332
2023-06-18,39,58.333333333333336
2023-06-25,55,58.333333333333336
2023-07-02,51,58.333333333333336
2023-07-09,44,58.333333333333336
2023-07-16,31,58.333333333333336
2023-07-23,15,58.333333333333336
2023-07-30,12,39.166666666666664
2023-08-06,8,39.166666666666664
2023-08-13,12,39.166666666666664
2023-08-20,9,39.166666666666664
2023-08-27,9,39.166666666666664
2023-09-03,6,39.166666666666664
2023-09-10,14,9.333333333333334
2023-09-17,11,9.333333333333334
2023-09-24,3,9.333333333333334
2023-10-01,5,9.333333333333334
2023-10-08,6,9.333333333333334
2023-10-15,3,9.333333333333334
2023-10-22,4,7.0
2023-10-29,5,7.0
2023-11-05,2,7.0
2023-11-12,5,7.0
2023-11-19,2,7.0
2023-11-26,2,7.0
2023-12-03,4,3.3333333333333335
2023-12-10,5,3.3333333333333335
2023-12-17,1,3.3333333333333335
2023-12-24,0,3.3333333333333335
2023-12-31,2,3.3333333333333335
2024-01-07,4,3.3333333333333335
2024-01-14,4,2.6666666666666665
2024-01-21,9,2.6666666666666665
2024-01-28,10,2.6666666666666665
2024-02-04,12,2.6666666666666665
2024-02-11,22,2.6666666666666665
2024-02-18,63,2.6666666666666665
2024-02-25,78,20.0
2024-03-03,132,20.0
2024-03-10,170,20.0
2024-03-17,224,20.0
2024-03-24,215,20.0
2024-03-31,112,20.0
2024-04-07,29,155.16666666666666
2024-04-14,33,155.16666666666666
2024-04-21,56,155.16666666666666
2024-04-28,59,155.16666666666666
2024-05-05,45,155.16666666666666
2024-05-12,28,155.16666666666666
2024-05-19,15,41.666666666666664
2024-05-26,21,41.666666666666664
2024-06-02,21,41.666666666666664
2024-06-09,24,41.666666666666664
2024-06-16,12,41.666666666666664
2024-06-23,12,41.666666666666664
2024-06-30,19,17.5
2024-07-07,17,17.5
2024-07-14,9,17.5
2024-07-21,4,17.5
2024-07-28,7,17.5
2024-08-04,7,17.5
2024-08-11,8,10.5
2024-08-18,15,10.5
2024-08-25,8,10.5
2024-09-01,6,10.5
2024-09-08,8,10.5
2024-09-15,9,10.5
2024-09-22,5,9.0
2024-09-29,2,9.0
2024-10-06,7,9.0
2024-10-13,6,9.0
2024-10-20,4,9.0
2024-10-27,8,9.0
2024-11-03,2,5.333333333333333
2024-11-10,6,5.333333333333333
2024-11-17,8,5.333333333333333
2024-11-24,2,5.333333333333333
2024-12-01,4,5.333333333333333
2024-12-08,1,5.333333333333333
2024-12-15,1,3.8333333333333335
2024-12-22,1,3.8333333333333335
2024-12-29,1,3.8333333333333335
2025-01-05,3,3.8333333333333335
2025-01-12,0,3.8333333333333335
2025-01-19,0,3.8333333333333335
2025-01-26,0,1.0
2025-02-02,0,1.0
2025-02-09,1,1.0
2025-02-16,1,1.0
2025-02-23,0,1.0
2025-03-02,2,1.0
2025-03-09,2,0.6666666666666666
2025-03-16,1,0.6666666666666666
2025-03-23,1,0.6666666666666666
2025-03-30,0,0.6666666666666666
2025-04-06,2,0.6666666666666666
2025-04-13,1,0.6666666666666666
2025-04-20,1,1.1666666666666667
2025-04-27,0,1.1666666666666667
2025-05-04,1,1.1666666666666667
2025-05-11,4,1.1666666666666667
2025-05-18,0,1.1666666666666667
2025-05-25,0,1.1666666666666667
2025-06-01,1,1.0
2025-06-08,2,1.0
2025-06-15,0,1.0
2025-06-22,1,1.0
2025-06-29,2,1.0
2025-07-06,1,1.0
2025-07-13,0,1.1666666666666667
2025-07-20,1,1.1666666666666667
2025-07-27,1,1.1666666666666667
2025-08-03,0,1.1666666666666667
2025-08-10,0,1.1666666666666667
2025-08-17,0,1.1666666666666667
2025-08-24,1,0.3333333333333333
2025-08-31,0,0.3333333333333333
2025-09-07,0,0.3333333333333333
2025-09-14,1,0.3333333333333333
2025-09-21,2,0.3333333333333333
2025-09-28,1,0.3333333333333333
2025-10-05,0,0.8333333333333334
2025-10-12,0,0.8333333333333334
2025-10-19,1,0.8333333333333334
2025-10-26,1,0.8333333333333334
2025-11-02,0,0.8333333333333334
2025-11-09,0,0.8333333333333334
2025-11-16,1,0.3333333333333333
2025-11-23,1,0.3333333333333333
2025-11-30,0,0.3333333333333333
2025-12-07,0,0.3333333333333333
2025-12-14,0,0.3333333333333333
2025-12-21,0,0.3333333333333333
2025-12-28,0,0.3333333333333333
2026-01-04,0,0.3333333333333333
2026-01-11,0,0.3333333333333333
2026-01-18,1,0.3333333333333333
2026-01-25,0,0.3333333333333333
2026-02-01,0,0.3333333333333333
2026-02-08,0,0.16666666666666666
2026-02-15,0,0.16666666666666666
2026-02-22,0,0.16666666666666666
2026-03-01,1,0.16666666666666666
2026-03-08,0,0.16666666666666666
2026-03-15,1,0.16666666666666666
2026-03-22,2,0.3333333333333333
2026-03-29,0,0.3333333333333333
2026-04-05,4,0.3333333333333333
2026-04-12,2,0.3333333333333333
2026-04-19,4,0.3333333333333333
2026-04-26,3,0.3333333333333333
2026-05-03,2,2.5
2026-05-10,6,2.5
2026-05-17,6,2.5
2026-05-24,3,2.5
2026-05-31,1,2.5
2026-06-07,1,2.5
2026-06-14,1,3.1666666666666665
2026-06-21,0,3.1666666666666665
2026-06-28,0,3.1666666666666665
2026-07-05,1,3.1666666666666665
2026-07-12,2,3.1666666666666665
2026-07-19,0,3.1666666666666665
